,hot_line,ram,screen_size,cpu_speed,hard_disk,cd_rom,cache,color_of_unit,availability,warranty,software,guarantee,price,task
2635,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,131
2636,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,131
2637,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,131
2638,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,131
2639,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,131
2640,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,132
2641,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,132
2642,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,132
2643,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,132
2644,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,132
2645,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,132
2646,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,132
2647,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,132
2648,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,132
2649,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,132
2650,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,132
2651,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132
2652,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,132
2653,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,132
2654,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,132
2655,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,132
2656,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,132
2657,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,132
2658,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,132
2659,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,132
2660,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,133
2661,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,133
2662,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,133
2663,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,133
2664,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,133
2665,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,133
2666,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,133
2667,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,133
2668,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,133
2669,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,133
2670,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,133
2671,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133
2672,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,133
2673,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,133
2674,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,133
2675,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,133
2676,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,133
2677,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,133
2678,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,133
2679,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,133
2680,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,134
2681,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,134
2682,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,134
2683,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,134
2684,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,134
2685,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,134
2686,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,134
2687,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,134
2688,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,134
2689,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,134
2690,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,134
2691,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134
2692,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,134
2693,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,134
2694,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,134
2695,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,134
2696,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,134
2697,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,134
2698,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,134
2699,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,134
2700,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,135
2701,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,135
2702,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,135
2703,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,135
2704,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,135
2705,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,135
2706,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,135
2707,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,135
2708,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,135
2709,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,135
2710,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,135
2711,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135
2712,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,135
2713,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,135
2714,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,135
2715,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,135
2716,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,135
2717,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,135
2718,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,135
2719,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,135
2720,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,136
2721,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,136
2722,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,136
2723,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,136
2724,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,136
2725,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,136
2726,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,136
2727,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,136
2728,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,136
2729,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,136
2730,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,136
2731,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136
2732,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,136
2733,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,136
2734,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,136
2735,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,136
2736,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,136
2737,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,136
2738,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,136
2739,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,136
2740,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,137
2741,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,137
2742,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,137
2743,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,137
2744,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,137
2745,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,137
2746,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,137
2747,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,137
2748,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,137
2749,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,137
2750,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,137
2751,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137
2752,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,137
2753,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,137
2754,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,137
2755,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,137
2756,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,137
2757,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,137
2758,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,137
2759,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,137
2760,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,138
2761,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,138
2762,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,138
2763,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,138
2764,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,138
2765,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,138
2766,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,138
2767,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,138
2768,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,138
2769,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,138
2770,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,138
2771,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138
2772,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,138
2773,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,138
2774,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,138
2775,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,138
2776,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,138
2777,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,138
2778,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,138
2779,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,138
2780,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,139
2781,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,139
2782,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,139
2783,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,139
2784,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,139
2785,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,139
2786,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,139
2787,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,139
2788,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,139
2789,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,139
2790,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,139
2791,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139
2792,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,139
2793,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,139
2794,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,139
2795,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,139
2796,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,139
2797,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,139
2798,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,139
2799,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,139
2800,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,140
2801,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,140
2802,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,140
2803,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,140
2804,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,140
2805,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,140
2806,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,140
2807,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,140
2808,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,140
2809,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,140
2810,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,140
2811,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140
2812,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,140
2813,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,140
2814,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,140
2815,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,140
2816,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,140
2817,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,140
2818,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,140
2819,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,140
2820,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,141
2821,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,141
2822,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,141
2823,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,141
2824,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,141
2825,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,141
2826,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,141
2827,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,141
2828,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,141
2829,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,141
2830,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,141
2831,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141
2832,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,141
2833,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,141
2834,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,141
2835,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,141
2836,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,141
2837,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,141
2838,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,141
2839,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,141
2840,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,142
2841,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,142
2842,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,142
2843,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,142
2844,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,142
2845,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,142
2846,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,142
2847,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,142
2848,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,142
2849,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,142
2850,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,142
2851,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142
2852,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,142
2853,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,142
2854,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,142
2855,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,142
2856,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,142
2857,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,142
2858,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,142
2859,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,142
2860,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,143
2861,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,143
2862,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,143
2863,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,143
2864,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,143
2865,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,143
2866,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,143
2867,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,143
2868,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,143
2869,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,143
2870,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,143
2871,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143
2872,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,143
2873,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,143
2874,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,143
2875,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,143
2876,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,143
2877,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,143
2878,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,143
2879,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,143
2880,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,144
2881,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,144
2882,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,144
2883,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,144
2884,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,144
2885,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,144
2886,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,144
2887,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,144
2888,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,144
2889,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,144
2890,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,144
2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144
2892,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,144
2893,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,144
2894,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,144
2895,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,144
2896,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,144
2897,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,144
2898,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,144
2899,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,144
2900,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,145
2901,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,145
2902,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,145
2903,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,145
2904,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,145
2905,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,145
2906,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,145
2907,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,145
2908,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,145
2909,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,145
2910,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,145
2911,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145
2912,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,145
2913,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,145
2914,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,145
2915,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,145
2916,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,145
2917,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,145
2918,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,145
2919,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,145
2920,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,146
2921,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,146
2922,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,146
2923,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,146
2924,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,146
2925,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,146
2926,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,146
2927,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,146
2928,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,146
2929,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,146
2930,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,146
2931,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146
2932,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,146
2933,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,146
2934,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,146
2935,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,146
2936,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,146
2937,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,146
2938,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,146
2939,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,146
2940,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,147
2941,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,147
2942,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,147
2943,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,147
2944,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,147
2945,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,147
2946,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,147
2947,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,147
2948,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,147
2949,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,147
2950,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,147
2951,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147
2952,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,147
2953,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,147
2954,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,147
2955,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,147
2956,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,147
2957,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,147
2958,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,147
2959,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,147
2960,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,148
2961,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,148
2962,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,148
2963,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,148
2964,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,148
2965,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,148
2966,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,148
2967,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,148
2968,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,148
2969,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,148
2970,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,148
2971,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,148
2972,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,148
2973,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,148
2974,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,148
2975,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,148
2976,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,148
2977,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,148
2978,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,148
2979,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,148
2980,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,149
2981,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,149
2982,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,149
2983,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,149
2984,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,149
2985,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,149
2986,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,149
2987,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,149
2988,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,149
2989,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,149
2990,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,149
2991,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149
2992,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,149
2993,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,149
2994,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,149
2995,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,149
2996,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,149
2997,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,149
2998,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,149
2999,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,149
3000,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,150
3001,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,150
3002,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,150
3003,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,150
3004,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,150
3005,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,150
3006,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,150
3007,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,150
